subject,trial_id,item,condition,fixation_number,duration,start_time,end_time,corrected_start_time,corrected_end_time,x,y,subject_trialID,distance_in_char_widths,blink,y_compare,line_num_compare,y_attach,line_num_attach,y_segment,line_num_segment,y_split,line_num_split,y_stretch,line_num_stretch,y_slice,line_num_slice,y_warp,line_num_warp,y_chain,line_num_chain,y_regress,line_num_regress,y_cluster,line_num_cluster,y_merge,line_num_merge,y_Wisdom_of_Crowds,y_Wisdom_of_Crowds_correction,line_num_y_Wisdom_of_Crowds,line_num_Wisdom_of_Crowds,line_change_Wisdom_of_Crowds,letternum_Wisdom_of_Crowds,letter_Wisdom_of_Crowds,line_let_Wisdom_of_Crowds,on_word_number_Wisdom_of_Crowds,on_word_Wisdom_of_Crowds,word_land_Wisdom_of_Crowds,line_word_Wisdom_of_Crowds,num_words_in_sentence,on_sentence_num_Wisdom_of_Crowds,on_sentence_Wisdom_of_Crowds,sac_in_Wisdom_of_Crowds,sac_out_Wisdom_of_Crowds,word_launch_Wisdom_of_Crowds,word_refix_Wisdom_of_Crowds,sentence_refix_Wisdom_of_Crowds,word_reg_out_Wisdom_of_Crowds,word_reg_in_Wisdom_of_Crowds,word_reg_out_to_Wisdom_of_Crowds,sentence_reg_in_from_Wisdom_of_Crowds,word_reg_in_from_Wisdom_of_Crowds,sentence_reg_in_Wisdom_of_Crowds,sentence_reg_out_Wisdom_of_Crowds,sentence_reg_out_to_Wisdom_of_Crowds,word_firstskip_Wisdom_of_Crowds,sentence_firstskip_Wisdom_of_Crowds,word_runid_Wisdom_of_Crowds,sentence_runid_Wisdom_of_Crowds,word_fix_Wisdom_of_Crowds,sentence_fix_Wisdom_of_Crowds,word_run_Wisdom_of_Crowds,sentence_run_Wisdom_of_Crowds,word_run_fix_Wisdom_of_Crowds,sentence_run_fix_Wisdom_of_Crowds,word_cland_Wisdom_of_Crowds,y_compare_correction,line_change_compare,letternum_compare,letter_compare,line_let_compare,on_word_number_compare,on_word_compare,word_land_compare,line_word_compare,on_sentence_num_compare,on_sentence_compare,sac_in_compare,sac_out_compare,word_launch_compare,word_refix_compare,sentence_refix_compare,sentence_reg_in_compare,sentence_reg_in_from_compare,word_reg_out_compare,word_reg_out_to_compare,word_reg_in_from_compare,sentence_reg_out_compare,sentence_reg_out_to_compare,word_reg_in_compare,word_firstskip_compare,sentence_firstskip_compare,word_runid_compare,sentence_runid_compare,word_fix_compare,sentence_fix_compare,word_run_compare,sentence_run_compare,word_run_fix_compare,sentence_run_fix_compare,word_cland_compare
AMD1111_03,AMD1111_03_page18,,,157,156,43855,44011,43855,44011,1614,480,AMD1111_03_page18,4.49,false,504,6,504,6,504,6,504,6,504,6,448,5,504,6,504,6,616,8,504,6,504,6,504,24,6,6,0,555,y,81,78,y,0,10,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",3,-66,3,false,true,false,false,,,,false,false,,0,0,28,5,1,24,1,3,1,19,-1,24,0,555,y,81,78,y,0,10,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",3,-66,3,false,true,false,,false,,,false,,false,0,0,26,1,1,42,1,1,1,42,-1
AMD1111_03,AMD1111_03_page18,,,158,136,44115,44251,44115,44251,462,573,AMD1111_03_page18,68.055,false,560,7,560,7,560,7,560,7,616,8,560,7,560,7,560,7,616,8,616,8,616,8,560,-13,7,7,1,571, ,15,81,la,0,2,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-66,-9,-66,false,false,true,false,79,,,false,true,3,0,0,28,5,1,1,1,1,1,1,-1.5,-13,1,571, ,15,81,la,0,2,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-66,-9,-66,false,false,false,,true,79,,true,3,false,0,0,26,1,1,1,1,1,1,1,-1.5
AMD1111_03,AMD1111_03_page18,,,159,152,44283,44435,44283,44435,317,553,AMD1111_03_page18,8.566,false,560,7,560,7,560,7,560,7,616,8,560,7,560,7,560,7,560,7,560,7,560,7,560,7,7,7,0,562,t,6,79,ambientales.,6,0,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-9,-3,-9,false,false,false,true,,4,81,true,false,,1,0,29,6,1,25,1,4,1,1,-0.5,7,0,562,t,6,79,ambientales.,6,0,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-9,-3,-9,false,false,true,4,false,,81,false,,true,1,0,27,2,1,43,1,2,1,1,-0.5
AMD1111_03,AMD1111_03_page18,,,160,156,44459,44615,44459,44615,255,535,AMD1111_03_page18,3.663,false,560,7,560,7,560,7,560,7,560,7,560,7,560,7,560,7,560,7,560,7,616,8,560,25,7,7,0,559,i,3,79,ambientales.,3,0,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-3,7,3,true,true,false,false,,,,false,false,,0,0,29,6,2,26,1,4,2,2,-3.5,25,0,559,i,3,79,ambientales.,3,0,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-3,7,3,true,true,false,,false,,,false,,false,0,0,27,2,2,44,1,2,2,2,-3.5
AMD1111_03,AMD1111_03_page18,,,161,196,44639,44835,44639,44835,370,533,AMD1111_03_page18,6.794,false,560,7,560,7,560,7,560,7,560,7,560,7,560,7,560,7,560,7,560,7,616,8,560,27,7,7,0,566,s,10,79,ambientales.,10,0,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",7,5,-3,true,true,false,false,,,,false,false,,0,0,29,6,3,27,1,4,3,3,3.5,27,0,566,s,10,79,ambientales.,10,0,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",7,5,-3,true,true,false,,false,,,false,,false,0,0,27,2,3,45,1,2,3,3,3.5
AMD1111_03,AMD1111_03_page18,,,162,51,44859,44910,44859,44910,455,542,AMD1111_03_page18,5.021,false,560,7,560,7,560,7,560,7,616,8,560,7,560,7,560,7,560,7,560,7,616,8,560,18,7,7,0,571, ,15,80,En,1,1,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",5,7,4,false,false,false,false,,,,false,false,,1,0,29,6,1,2,1,2,1,1,-0.5,18,0,571, ,15,80,En,1,1,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",5,7,4,false,false,false,,false,,,false,,false,1,0,27,2,1,2,1,2,1,1,-0.5
AMD1111_03,AMD1111_03_page18,,,163,224,44943,45167,44943,45167,584,543,AMD1111_03_page18,7.621,false,560,7,560,7,560,7,560,7,616,8,560,7,560,7,560,7,560,7,560,7,616,8,560,17,7,7,0,578,e,22,82,base,3,3,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",7,17,4,false,true,false,false,,,,false,false,,0,0,29,6,1,3,1,2,1,2,0.5,17,0,578,e,22,82,base,3,3,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",7,17,4,false,true,false,,false,,,false,,false,0,0,27,2,1,3,1,2,1,2,0.5
AMD1111_03,AMD1111_03_page18,,,164,235,45215,45450,45215,45450,864,586,AMD1111_03_page18,16.541,false,560,7,560,7,560,7,560,7,616,8,560,7,560,7,560,7,672,9,616,8,616,8,560,-26,7,7,0,595, ,39,85,nuevos,5,6,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",17,-3,12,false,true,false,false,,,,false,false,,0,0,29,6,1,4,1,2,1,3,1.5,-26,0,595, ,39,85,nuevos,5,6,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",17,-3,12,false,true,false,,false,,,false,,false,0,0,27,2,1,4,1,2,1,3,1.5
AMD1111_03,AMD1111_03_page18,,,165,92,45474,45566,45474,45566,816,582,AMD1111_03_page18,2.836,false,560,7,560,7,560,7,560,7,616,8,560,7,560,7,560,7,616,8,616,8,616,8,560,-22,7,7,0,592,v,36,85,nuevos,3,6,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-3,-9,2,true,true,true,false,84,,,false,false,,0,0,29,6,2,5,1,2,2,4,-0.5,-22,0,592,v,36,85,nuevos,3,6,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-3,-9,2,true,true,false,,true,84,,false,,false,0,0,27,2,2,5,1,2,2,4,-0.5
AMD1111_03,AMD1111_03_page18,,,166,168,45606,45774,45606,45774,675,581,AMD1111_03_page18,8.33,false,560,7,560,7,560,7,560,7,616,8,560,7,560,7,560,7,616,8,616,8,616,8,560,-21,7,7,0,583,e,27,84,estos,0,5,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-9,-2,-6,false,true,true,true,83,,85,false,false,,1,0,30,6,1,6,1,2,1,5,-3,-21,0,583,e,27,84,estos,0,5,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-9,-2,-6,false,true,false,,true,83,85,false,,true,1,0,28,2,1,6,1,2,1,5,-3
AMD1111_03,AMD1111_03_page18,,,167,84,45794,45878,45794,45878,626,570,AMD1111_03_page18,2.895,false,560,7,560,7,560,7,560,7,616,8,560,7,560,7,560,7,616,8,616,8,616,8,560,-10,7,7,0,581,e,25,83,de,1,4,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-2,13,-2,false,true,false,true,,,84,false,false,,1,0,30,6,1,7,1,2,1,6,-0.5,-10,0,581,e,25,83,de,1,4,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-2,13,-2,false,true,false,,false,,84,false,,true,1,0,28,2,1,7,1,2,1,6,-0.5
AMD1111_03,AMD1111_03_page18,,,168,192,45914,46106,45914,46106,845,592,AMD1111_03_page18,12.938,false,560,7,616,8,560,7,560,7,672,9,560,7,560,7,616,8,672,9,616,8,616,8,560,-32,7,7,0,594,s,38,85,nuevos,5,6,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",13,6,8,false,true,false,false,,,,false,false,,0,0,30,6,3,8,2,2,1,7,1.5,-32,0,594,s,38,85,nuevos,5,6,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",13,6,8,false,true,false,,false,,,false,,false,0,0,28,2,3,8,2,2,1,7,1.5
AMD1111_03,AMD1111_03_page18,,,169,120,46142,46262,46142,46262,952,599,AMD1111_03_page18,6.321,false,560,7,616,8,560,7,560,7,672,9,560,7,560,7,616,8,672,9,616,8,616,8,560,-39,7,7,0,600,t,44,86,planteamientos,4,7,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",6,19,2,false,true,false,false,,,,false,false,,0,0,30,6,1,9,1,2,1,8,-3.5,-39,0,600,t,44,86,planteamientos,4,7,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",6,19,2,false,true,false,,false,,,false,,false,0,0,28,2,1,9,1,2,1,8,-3.5
AMD1111_03,AMD1111_03_page18,,,170,180,46322,46502,46322,46502,1285,612,AMD1111_03_page18,19.672,false,560,7,616,8,560,7,560,7,672,9,560,7,560,7,616,8,672,9,616,8,616,8,560,-52,7,7,0,619,n,63,88,encuentra,5,9,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",19,16,14,false,true,false,false,,,,false,false,,0,0,30,6,1,10,1,2,1,9,0,-52,0,619,n,63,88,encuentra,5,9,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",19,16,14,false,true,false,,false,,,false,,false,0,0,28,2,1,10,1,2,1,9,0
AMD1111_03,AMD1111_03_page18,,,171,148,46550,46698,46550,46698,1556,550,AMD1111_03_page18,16.009,false,560,7,560,7,560,7,560,7,616,8,504,6,560,7,560,7,672,9,560,7,504,6,560,10,7,7,0,635,m,79,91,impacto,1,12,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",16,-2,15,false,true,true,false,90,,,false,false,,0,0,30,6,1,11,1,2,1,10,-3,10,0,635,m,79,91,impacto,1,12,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",16,-2,15,false,true,false,,true,90,,false,,false,0,0,28,2,1,11,1,2,1,10,-3
AMD1111_03,AMD1111_03_page18,,,172,160,46726,46886,46726,46886,1515,542,AMD1111_03_page18,2.422,false,560,7,560,7,560,7,560,7,616,8,504,6,560,7,560,7,672,9,560,7,504,6,560,18,7,7,0,633, ,77,90,fuerte,5,11,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-2,-28,-1,false,true,true,true,86,,91,false,false,,1,0,31,6,1,12,1,2,1,11,1.5,18,0,633, ,77,90,fuerte,5,11,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-2,-28,-1,false,true,false,,true,86,91,false,,true,1,0,29,2,1,12,1,2,1,11,1.5
AMD1111_03,AMD1111_03_page18,,,173,172,46974,47146,46974,47146,1040,565,AMD1111_03_page18,28.061,false,560,7,560,7,616,8,560,7,616,8,504,6,616,8,560,7,616,8,616,8,560,7,560,-5,7,7,0,605,e,49,86,planteamientos,9,7,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-28,-9,-23,false,true,false,true,,,90,false,false,,0,0,31,6,2,13,2,2,1,12,1.5,-5,0,605,e,49,86,planteamientos,9,7,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-28,-9,-23,false,true,false,,false,,90,false,,true,0,0,29,2,2,13,2,2,1,12,1.5
AMD1111_03,AMD1111_03_page18,,,174,176,47182,47358,47182,47358,888,569,AMD1111_03_page18,8.979,false,560,7,560,7,616,8,560,7,616,8,504,6,616,8,560,7,616,8,616,8,616,8,616,47,8,8,1,685, ,40,100,sobre,0,7,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-9,4,0,false,true,false,false,,,,false,false,,0,0,31,6,1,14,1,2,1,13,-3,-9,0,596,p,40,86,planteamientos,0,7,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-9,4,0,true,true,false,,false,,,false,,false,0,0,29,2,3,14,2,2,2,13,-7.5
AMD1111_03,AMD1111_03_page18,,,175,148,47378,47526,47378,47526,952,586,AMD1111_03_page18,3.781,false,560,7,560,7,616,8,560,7,616,8,504,6,616,8,560,7,672,9,616,8,616,8,616,30,8,8,0,689,r,44,100,sobre,3,7,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",4,11,1,true,true,false,false,,,,false,false,,0,0,31,6,2,15,1,2,2,14,0,-26,0,600,t,44,86,planteamientos,4,7,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",4,11,0,true,true,false,,false,,,false,,false,0,0,29,2,4,15,2,2,3,14,-3.5
AMD1111_03,AMD1111_03_page18,,,176,160,47566,47726,47566,47726,1138,599,AMD1111_03_page18,10.988,false,560,7,616,8,616,8,560,7,672,9,504,6,616,8,560,7,672,9,616,8,616,8,616,17,8,8,0,700, ,55,102,a,0,9,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",11,158,11,false,true,true,false,90,,,false,false,,0,0,31,6,1,16,1,2,1,15,-1,-39,0,611,s,55,87,se,0,8,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",11,20,11,false,true,false,,false,,,false,,false,1,0,29,2,1,16,1,2,1,15,-1.5
AMD1111_03,AMD1111_03_page18,,,177,428,47778,48206,47778,48206,1486,552,AMD1111_03_page18,20.558,false,560,7,560,7,616,8,560,7,616,8,504,6,616,8,560,7,672,9,560,7,560,7,560,8,7,7,-1,631,t,75,90,fuerte,4,11,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-20,8,-20,false,true,false,true,,,102,false,false,,0,0,32,6,2,17,2,2,1,16,0.5,8,0,631,t,75,90,fuerte,4,11,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",20,8,16,false,true,false,,false,,,false,,false,0,0,29,2,2,17,1,2,2,16,0.5
AMD1111_03,AMD1111_03_page18,,,178,156,48242,48398,48242,48398,1623,516,AMD1111_03_page18,8.093,false,560,7,504,6,616,8,560,7,560,7,504,6,616,8,560,7,616,8,560,7,504,6,560,44,7,7,0,639,t,83,91,impacto,5,12,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",8,-70,3,false,true,false,false,,,,false,false,,0,0,32,6,2,18,2,2,1,17,1,44,0,639,t,83,91,impacto,5,12,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",8,-70,3,false,true,false,,false,,,false,,false,0,0,29,2,2,18,2,2,1,17,1
AMD1111_03,AMD1111_03_page18,,,179,124,48518,48642,48518,48642,430,604,AMD1111_03_page18,70.477,false,672,9,616,8,672,9,616,8,672,9,560,7,672,9,616,8,616,8,616,8,616,8,616,12,8,8,1,658,c,13,96,ciencia,0,3,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-70,-8,-65,false,true,true,false,93,,,false,false,,1,0,32,6,1,19,1,2,1,18,-4,68,2,744,.,13,110,global.,6,1,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-70,-8,-65,false,true,false,,true,109,,false,,false,0,0,29,2,1,19,1,2,1,18,2
AMD1111_03,AMD1111_03_page18,,,180,128,48690,48818,48690,48818,297,576,AMD1111_03_page18,7.857,false,672,9,560,7,672,9,616,8,616,8,560,7,672,9,616,8,616,8,616,8,616,8,616,40,8,8,0,650,n,5,93,tienen,5,0,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-8,12,-8,false,true,false,true,,,96,false,false,,1,0,33,6,1,20,1,2,1,19,1.5,96,0,736,o,5,109,cambio,5,0,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-8,8,-2,false,true,false,,false,,110,false,,true,1,0,30,2,1,20,1,2,1,19,1.5
AMD1111_03,AMD1111_03_page18,,,181,164,48846,49010,48846,49010,492,597,AMD1111_03_page18,11.52,false,672,9,616,8,672,9,616,8,672,9,560,7,672,9,616,8,616,8,616,8,616,8,616,19,8,8,0,662,c,17,96,ciencia,4,3,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",12,-4,8,false,true,false,false,,,,false,false,,0,0,33,6,2,21,2,2,1,20,0,75,0,744,.,13,110,global.,6,1,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",8,0,2,false,true,false,,false,,,false,,false,0,0,30,2,2,21,2,2,1,20,2
AMD1111_03,AMD1111_03_page18,,,182,87,49042,49129,49042,49129,630,604,AMD1111_03_page18,8.152,false,672,9,616,8,672,9,616,8,672,9,560,7,672,9,616,8,672,9,616,8,616,8,672,68,9,9,1,744,.,13,110,global.,6,1,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",-4,0,0,false,true,false,false,,,,false,false,,0,0,33,6,1,22,1,2,1,21,2,68,0,744,.,13,110,global.,6,1,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",0,0,-6,true,true,false,,false,,,false,,false,0,0,30,2,3,22,2,2,2,21,2
AMD1111_03,AMD1111_03_page18,,,183,179,49162,49341,49162,49341,815,640,AMD1111_03_page18,10.929,false,672,9,616,8,672,9,616,8,672,9,616,8,672,9,616,8,672,9,672,9,672,9,672,32,9,9,0,744,.,13,110,global.,6,1,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",0,0,-6,true,true,false,false,,,,false,false,,0,0,33,6,2,23,1,2,2,22,2,32,0,744,.,13,110,global.,6,1,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",0,0,-6,true,true,false,,false,,,false,,false,0,0,30,2,4,23,2,2,3,22,2
AMD1111_03,AMD1111_03_page18,,,184,416,49381,49797,49381,49797,1082,659,AMD1111_03_page18,15.773,false,672,9,672,9,672,9,616,8,672,9,616,8,672,9,672,9,672,9,672,9,672,9,672,13,9,9,0,744,.,13,110,global.,6,1,31,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",0,,-6,true,true,false,false,,,,false,false,,0,0,33,6,3,24,1,2,3,23,2,13,0,744,.,13,110,global.,6,1,4,"En la base de estos nuevos planteamientos se encuentra el fuerte impacto que tienen en la ciencia actual los estudios sobre clima, a raíz de la preocupación por el cambio global.",0,,-6,true,true,false,,false,,,false,,false,0,0,30,2,5,24,2,2,4,23,2
